"","record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","genus","species","taxa","plot_type"
"29357",15198,12,13,1988,16,"RM","M",17,13,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29358",15205,12,13,1988,16,"RM","F",17,14,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29359",15329,1,10,1989,16,"RM","M",17,13,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29360",15351,1,10,1989,16,"RM","M",18,14,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29361",15377,1,10,1989,16,"RM","F",17,14,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29362",15513,2,4,1989,16,"RM","M",17,12,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29363",15794,3,14,1989,16,"RM","M",17,11,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29364",15807,3,14,1989,16,"RM","F",17,12,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29365",15833,3,14,1989,16,"RM","M",17,11,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29366",15918,4,2,1989,16,"RM","M",17,8,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29367",16092,6,3,1989,16,"RM","F",17,8,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29368",16094,6,3,1989,16,"RM","F",15,8,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29369",16112,6,3,1989,16,"RM","M",17,8,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29370",16119,6,3,1989,16,"RM","F",17,19,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29371",16137,6,3,1989,16,"RM","M",15,10,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29372",16410,7,30,1989,16,"RM","F",17,15,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29373",16590,10,8,1989,16,"RM","F",16,15,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29374",16674,11,5,1989,16,"RM","M",17,11,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29375",16692,11,5,1989,16,"RM","F",16,8,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29376",16807,12,5,1989,16,"RM","M",17,9,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29377",16820,12,5,1989,16,"RM","F",17,9,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29378",16874,12,5,1989,16,"RM","F",18,15,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29379",17094,1,30,1990,16,"RM","M",17,9,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29380",17103,1,30,1990,16,"RM","F",17,9,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29381",17232,2,25,1990,16,"RM","F",17,12,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29382",17325,3,30,1990,16,"RM","F",15,11,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29383",17330,3,30,1990,16,"RM","M",15,8,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29384",17332,3,30,1990,16,"RM","M",17,9,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29385",17340,3,30,1990,16,"RM","F",15,11,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29386",17412,4,25,1990,16,"RM","M",17,9,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29387",18019,11,11,1990,16,"RM","M",17,11,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29388",18157,12,16,1990,16,"RM","F",17,12,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29389",18258,1,12,1991,16,"RM","M",17,11,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29390",18282,1,12,1991,16,"RM","M",16,10,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29391",18309,1,12,1991,16,"RM","F",17,11,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29392",18409,2,17,1991,16,"RM","M",16,9,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29393",18415,2,17,1991,16,"RM","M",16,11,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29394",18519,3,14,1991,16,"RM","F",16,17,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29395",18872,7,13,1991,16,"RM","M",22,11,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29396",18961,8,8,1991,16,"RM","M",13,12,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29397",18971,8,8,1991,16,"RM","F",13,11,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29398",19166,10,11,1991,16,"RM","M",18,12,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29399",19356,11,15,1991,16,"RM","M",16,8,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29400",19361,11,15,1991,16,"RM","M",17,9,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29401",19465,12,8,1991,16,"RM","M",16,11,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29402",19600,1,9,1992,16,"RM","F",17,8,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29403",19613,1,9,1992,16,"RM","M",15,10,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29404",19629,1,9,1992,16,"RM","F",15,13,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29405",20386,9,27,1992,16,"RM","F",16,14,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29406",20486,10,19,1992,16,"RM","F",11,11,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29407",20493,10,19,1992,16,"RM","F",15,11,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29408",20617,1,25,1993,16,"RM","F",16,11,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29409",20684,2,26,1993,16,"RM","F",16,13,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29410",20744,3,18,1993,16,"RM","M",16,10,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29411",20752,3,18,1993,16,"RM","F",17,15,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29412",20829,4,24,1993,16,"RM","F",18,12,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29413",21347,2,2,1994,16,"RM","F",16,10,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29414",21746,8,18,1994,16,"RM","F",16,12,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29415",21783,9,7,1994,16,"RM","F",17,13,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29416",21860,10,13,1994,16,"RM","F",16,15,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29417",22158,3,5,1995,16,"RM","F",17,13,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29418",22226,4,2,1995,16,"RM","F",17,17,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29419",22282,4,30,1995,16,"RM","F",17,18,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29420",22424,6,28,1995,16,"RM","F",17,15,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29421",22530,7,21,1995,16,"RM","M",17,14,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29422",22621,8,27,1995,16,"RM","M",17,12,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29423",23737,4,15,1996,16,"RM","M",15,10,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29424",23870,4,15,1996,16,"RM","M",18,10,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29425",24085,6,14,1996,16,"RM","M",18,12,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29426",24535,9,22,1996,16,"RM","F",17,14,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29427",24791,11,17,1996,16,"RM","F",17,16,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29428",25046,2,9,1997,16,"RM","M",16,11,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29429",25062,2,9,1997,16,"RM","F",16,8,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29430",25392,3,16,1997,16,"RM","M",16,11,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29431",25561,4,13,1997,16,"RM","M",14,10,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29432",25591,4,13,1997,16,"RM","M",16,12,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29433",25662,4,13,1997,16,"RM","F",17,13,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29434",29023,12,23,1998,16,"RM","M",16,29,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29435",29422,3,15,1999,16,"RM","M",15,8,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29436",30155,12,6,1999,16,"RM","F",16,14,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29437",30577,3,5,2000,16,"RM","F",16,11,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29438",31612,11,26,2000,16,"RM","M",17,8,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29439",34663,7,14,2002,16,"RM","M",14,7,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"29440",6797,10,24,1982,16,"PM","F",20,19,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29441",8585,11,12,1983,16,"PM","M",21,21,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29442",8746,12,8,1983,16,"PM","M",21,22,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29443",12006,11,15,1986,16,"PM","M",20,24,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29444",12614,4,25,1987,16,"PM","M",19,24,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29445",12741,5,28,1987,16,"PM","F",20,18,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29446",12782,5,28,1987,16,"PM","F",20,22,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29447",12867,5,28,1987,16,"PM","M",16,12,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29448",12889,6,30,1987,16,"PM","F",19,20,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29449",12950,6,30,1987,16,"PM","M",20,11,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29450",13247,8,25,1987,16,"PM","M",19,8,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29451",13533,10,24,1987,16,"PM","F",22,25,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29452",13546,10,24,1987,16,"PM","M",21,26,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29453",13852,1,23,1988,16,"PM","M",22,28,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29454",14012,2,21,1988,16,"PM","M",20,27,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29455",14318,3,21,1988,16,"PM","F",21,21,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29456",15039,11,5,1988,16,"PM","M",20,21,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29457",15555,2,4,1989,16,"PM","F",22,26,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29458",24513,9,22,1996,16,"PM","M",20,19,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29459",25384,3,16,1997,16,"PM","M",20,24,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29460",25581,4,13,1997,16,"PM","M",23,22,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29461",25598,4,13,1997,16,"PM","M",21,16,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29462",25921,5,11,1997,16,"PM","F",22,26,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29463",26152,6,11,1997,16,"PM","F",22,25,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29464",26168,6,11,1997,16,"PM","F",19,15,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29465",26170,6,11,1997,16,"PM","F",21,16,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29466",26184,6,11,1997,16,"PM","M",20,18,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29467",26209,6,11,1997,16,"PM","F",21,17,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29468",26898,9,28,1997,16,"PM","M",21,20,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29469",26901,9,28,1997,16,"PM","F",20,29,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29470",26902,9,28,1997,16,"PM","M",21,22,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29471",27091,10,26,1997,16,"PM","M",21,19,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29472",27094,10,26,1997,16,"PM","F",21,18,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29473",27117,10,26,1997,16,"PM","M",20,24,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29474",27128,10,26,1997,16,"PM","F",20,19,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29475",27137,11,22,1997,16,"PM","F",21,20,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29476",27146,11,22,1997,16,"PM","F",20,17,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29477",27244,11,22,1997,16,"PM","F",21,19,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29478",27250,11,22,1997,16,"PM","M",21,20,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29479",27367,12,29,1997,16,"PM","F",20,18,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29480",27520,2,1,1998,16,"PM","F",21,20,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29481",27533,2,1,1998,16,"PM","M",20,23,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29482",27817,5,3,1998,16,"PM","M",21,21,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29483",27822,5,3,1998,16,"PM","F",21,26,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29484",27958,5,29,1998,16,"PM","F",22,26,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29485",28161,6,28,1998,16,"PM","F",20,25,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29486",28281,7,19,1998,16,"PM","M",20,14,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29487",28304,7,19,1998,16,"PM","F",21,25,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29488",28637,9,21,1998,16,"PM","F",21,26,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29489",28918,11,22,1998,16,"PM","F",20,24,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29490",29147,1,17,1999,16,"PM","F",20,31,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29491",30280,1,10,2000,16,"PM","F",20,30,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29492",31500,9,31,2000,16,"PM","M",17,11,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"29493",15502,2,4,1989,16,"RF","F",17,13,"Reithrodontomys","fulvescens","Rodent","Rodent Exclosure"
"29494",26243,7,9,1997,16,"PB","M",27,32,"Chaetodipus","baileyi","Rodent","Rodent Exclosure"
"29495",26345,7,9,1997,16,"PB","M",17,25,"Chaetodipus","baileyi","Rodent","Rodent Exclosure"
"29496",26677,7,30,1997,16,"PB","M",25,23,"Chaetodipus","baileyi","Rodent","Rodent Exclosure"
"29497",26943,9,28,1997,16,"PB","F",26,34,"Chaetodipus","baileyi","Rodent","Rodent Exclosure"
"29498",28150,6,28,1998,16,"PB","M",26,31,"Chaetodipus","baileyi","Rodent","Rodent Exclosure"
"29499",28476,8,23,1998,16,"PB","M",27,23,"Chaetodipus","baileyi","Rodent","Rodent Exclosure"
"29500",28479,8,23,1998,16,"PB","F",27,25,"Chaetodipus","baileyi","Rodent","Rodent Exclosure"
"29501",28480,8,23,1998,16,"PB","M",28,26,"Chaetodipus","baileyi","Rodent","Rodent Exclosure"
"29502",28481,8,23,1998,16,"PB","F",26,27,"Chaetodipus","baileyi","Rodent","Rodent Exclosure"
"29503",30893,6,4,2000,16,"PB","M",25,19,"Chaetodipus","baileyi","Rodent","Rodent Exclosure"
"29504",30894,6,4,2000,16,"PB","M",25,38,"Chaetodipus","baileyi","Rodent","Rodent Exclosure"
"29505",31498,9,31,2000,16,"PB","M",26,30,"Chaetodipus","baileyi","Rodent","Rodent Exclosure"
"29506",32802,9,23,2001,16,"PB","M",27,26,"Chaetodipus","baileyi","Rodent","Rodent Exclosure"
"29507",33015,10,14,2001,16,"PB","F",27,28,"Chaetodipus","baileyi","Rodent","Rodent Exclosure"
"29508",33216,11,18,2001,16,"PB","M",27,30,"Chaetodipus","baileyi","Rodent","Rodent Exclosure"
"29509",33218,11,18,2001,16,"PB","F",26,23,"Chaetodipus","baileyi","Rodent","Rodent Exclosure"
"29510",33558,2,10,2002,16,"PB","F",26,25,"Chaetodipus","baileyi","Rodent","Rodent Exclosure"
"29511",34175,5,16,2002,16,"PB","M",25,35,"Chaetodipus","baileyi","Rodent","Rodent Exclosure"
"29512",34178,5,16,2002,16,"PB","M",27,36,"Chaetodipus","baileyi","Rodent","Rodent Exclosure"
"29513",34404,6,16,2002,16,"PB","M",26,24,"Chaetodipus","baileyi","Rodent","Rodent Exclosure"
"29514",34406,6,16,2002,16,"PB","M",27,23,"Chaetodipus","baileyi","Rodent","Rodent Exclosure"
"29515",34407,6,16,2002,16,"PB","F",26,27,"Chaetodipus","baileyi","Rodent","Rodent Exclosure"
"29516",34751,9,10,2002,16,"PB","F",25,31,"Chaetodipus","baileyi","Rodent","Rodent Exclosure"
"29517",34753,9,10,2002,16,"PB","M",27,36,"Chaetodipus","baileyi","Rodent","Rodent Exclosure"
"29518",34966,10,6,2002,16,"PB","M",26,35,"Chaetodipus","baileyi","Rodent","Rodent Exclosure"
"29519",35182,11,10,2002,16,"PB","F",25,31,"Chaetodipus","baileyi","Rodent","Rodent Exclosure"
"29520",35184,11,10,2002,16,"PB","F",26,29,"Chaetodipus","baileyi","Rodent","Rodent Exclosure"
"29521",35481,12,29,2002,16,"PB","M",28,31,"Chaetodipus","baileyi","Rodent","Rodent Exclosure"
"29522",9398,7,31,1984,23,"NL","M",31,123,"Neotoma","albigula","Rodent","Rodent Exclosure"
"29523",14874,9,11,1988,23,"NL","M",34,112,"Neotoma","albigula","Rodent","Rodent Exclosure"
"29524",85,8,20,1977,23,"DM","F",35,41,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"29525",95,8,20,1977,23,"DM","M",38,46,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"29526",102,8,20,1977,23,"DM","F",35,40,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"29527",112,8,20,1977,23,"DM","M",37,42,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"29528",2366,1,16,1980,23,"DM","F",36,44,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"29529",2367,1,16,1980,23,"DM","M",37,51,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"29530",3637,12,16,1980,23,"DM","M",37,49,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"29531",3638,12,16,1980,23,"DM","F",35,56,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"29532",3639,12,16,1980,23,"DM","M",33,29,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"29533",3641,12,16,1980,23,"DM","M",37,52,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"29534",3642,12,16,1980,23,"DM","F",37,44,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"29535",3645,12,16,1980,23,"DM","M",36,48,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"29536",3646,12,16,1980,23,"DM","F",36,47,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"29537",5864,5,21,1982,23,"DM","F",36,43,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"29538",5879,5,21,1982,23,"DM","M",34,39,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"29539",6723,10,23,1982,23,"DM","M",36,47,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"29540",6786,10,23,1982,23,"DM","F",36,37,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"29541",9058,5,12,1984,23,"DM","F",35,48,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"29542",34518,7,13,2002,23,"DM","F",36,48,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"29543",34863,10,5,2002,23,"DM","M",34,55,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"29544",6675,10,23,1982,23,"PF","M",16,6,"Perognathus","flavus","Rodent","Rodent Exclosure"
"29545",6735,10,23,1982,23,"PF","M",16,5,"Perognathus","flavus","Rodent","Rodent Exclosure"
"29546",6760,10,23,1982,23,"PF","M",16,7,"Perognathus","flavus","Rodent","Rodent Exclosure"
"29547",8296,9,10,1983,23,"PF","M",15,7,"Perognathus","flavus","Rodent","Rodent Exclosure"
"29548",32225,6,25,2001,23,"PF","M",16,7,"Perognathus","flavus","Rodent","Rodent Exclosure"
"29549",1873,7,3,1979,23,"PE","F",20,27,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
"29550",2018,9,22,1979,23,"PE","M",20,23,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
"29551",2099,10,24,1979,23,"PE","M",21,24,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
"29552",2263,11,18,1979,23,"PE","F",18,18,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
"29553",2439,2,24,1980,23,"PE","F",22,19,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
"29554",5560,3,29,1982,23,"PE","F",20,24,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
"29555",6339,8,15,1982,23,"PE","M",20,22,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
"29556",6411,8,15,1982,23,"PE","F",20,22,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
"29557",6740,10,23,1982,23,"PE","F",19,24,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
"29558",7858,5,14,1983,23,"PE","M",20,19,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
"29559",8198,8,15,1983,23,"PE","M",20,15,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
"29560",11485,5,10,1986,23,"PE","M",21,23,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
"29561",11568,6,4,1986,23,"PE","F",21,23,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
"29562",12476,4,4,1987,23,"PE","M",19,27,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
"29563",12517,4,4,1987,23,"PE","M",18,25,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
"29564",12910,6,30,1987,23,"PE","M",20,24,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
"29565",12936,6,30,1987,23,"PE","M",20,24,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
"29566",12946,6,30,1987,23,"PE","F",19,20,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
"29567",14346,4,17,1988,23,"PE","F",21,28,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
"29568",14362,4,17,1988,23,"PE","M",20,22,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
"29569",14545,6,11,1988,23,"PE","F",22,27,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
"29570",14684,7,14,1988,23,"PE","M",19,17,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
"29571",14687,7,14,1988,23,"PE","F",18,21,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
"29572",14748,8,9,1988,23,"PE","M",21,23,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
"29573",14861,9,11,1988,23,"PE","F",21,26,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
"29574",14867,9,11,1988,23,"PE","M",21,18,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
